0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,label
-1.6693331178508173,-1.100804490597829,-0.04322602469823675,0.08212798884150513,-0.007485859832804644,-0.0010136574822453342,0.7574923009373158,1.832305000196908,0.16001699801624275,-0.0736742406913357,0.0006518240172338988,-0.0013024467820455334,0.36919726392015717,-1.9525619137909003,-0.2547609204449356,-0.048370765180275783,0.0018132666382379768,-0.006270501880693577,-1.3753075164219317,1.4105101479616224,0.2519785156038132,0.23595652067720943,-0.004287610125146772,0.015617712031615664,1.8946095067219717,-0.4016890351076824,-0.08247880948201909,-0.42227406976742476,0.009228274559850551,0.0030465031815603482,-1.8042733604552934,-0.716825876901065,-0.18019459641854527,0.4648357643217018,-0.011250827302969824,-0.0028831853903241687,1.092352356706236,1.5668601270088904,0.4799159517380834,-0.32705100191378045,0.005702403477208919,-0.0014013435715098433,-0.05382407904111637,-1.874732138036988,-0.6617709551749646,0.03814477297584874,0.002151354509701518,0.013405005028913956,0
-1.9389561444726562,0.5178962395996863,0.013147983101379726,0.08326628991078214,0.004753012715632834,0.007248435819818289,1.7248349440093405,-1.0043421816388622,-0.0879827912146927,-0.15175779690298133,-0.012314020044304224,0.008978579959558142,-1.3867571285784925,1.4164978394797514,0.19205614200390606,0.17065188104427045,0.0068160760557576675,0.0024214135633979787,0.9488910922079697,-1.7235412142398912,-0.28847201533017375,-0.15821165483923877,0.012210169544815646,0.0027612383598640327,-0.43955467988301455,1.8906766673471083,0.40722491144623923,0.1005100982478273,-0.011584048986295236,0.008511908412034525,-0.04027166556103436,-1.9343007556908864,-0.5097890394080065,0.00024243723013150052,-0.0064442672685058305,0.006072377203965708,0.5459115523681647,1.8281562839986523,0.5669887195448045,-0.15884364667015569,0.002099350452997896,0.002567987041299521,-0.984388587710646,-1.5992099689569883,-0.570082340213114,0.3585128290852323,-0.002095376667313297,-0.0030032844613167007,0
-0.2719867264850322,-1.9846885916929216,-0.09510579941475455,0.0353239903625385,-0.008950972736352425,0.0074699992079696985,-1.9281515038813168,0.5194620276379549,0.047177504194011885,0.15227957472419898,-0.005411235669231191,-0.0011959454590341582,0.7634880661104583,1.8212704541918112,0.24373486068928707,-0.09077565956485854,-0.0036070044753408067,-0.0006872050428391662,1.708925648381788,-1.011147466260744,-0.1691968059162691,-0.2761482398049778,0.016044441661492572,-0.015839308772928863,-1.2120938065646385,-1.5371900091842738,-0.34350484599160264,0.25530988161638846,-0.0011209763509626275,0.0114417426635263,-1.351701022859384,1.3867970621639405,0.3660569513420643,0.357506801708797,0.0002294311574971066,-0.009774174942885364,1.5397102384104457,1.145420974695821,0.3419695561952563,-0.4767684542280295,0.0072465019870453,0.004943749061465415,0.9096958398250534,-1.6499226836893428,-0.5854203699808794,-0.3196080034423937,0.010197558106292266,0.0005360231313859873,0
-1.6712357084116378,-1.1076426052796604,-0.04045274193903711,0.060904675313796314,0.0018572025890231025,0.010672775896560531,0.7607866985266273,1.8378362524545802,0.1589335319062499,-0.05970392263837031,-0.010099660262080713,-0.010781483098467166,0.37327745850335325,-1.9466441295750494,-0.2483733839151829,-0.04458284393965689,-0.005552378601151665,0.0018963434963978289,-1.3740778083053269,1.4049604269570637,0.2579506593761821,0.24068059409634385,-0.009726952323132108,0.005360737766452767,1.9031993605770643,-0.4044025717436168,-0.07938099741229954,-0.4199844873037766,0.007865933156753813,0.0033703421551582917,-1.7944057289281994,-0.6918773076442922,-0.18682047387057216,0.46443337264705936,-0.007262854904751105,-0.006661063083599541,1.095490675696079,1.5691013668190734,0.4836144890566442,-0.33010232739097056,0.00010616000263900276,0.01186805604260881,-0.04857784562615723,-1.8622271382126667,-0.6630762456110993,0.009459879250214555,-0.008743800632080495,0.003939370774380084,0
-1.9425207478035371,0.5231010526226287,0.025050671776377546,0.08630485269832554,-0.0010418887824073368,0.0027890772513347053,1.734833384588478,-0.9978792931082296,-0.09404407934428333,-0.15154077159393056,-0.000907976856305722,-0.014281092128063203,-1.3962584655822827,1.4066075240307807,0.17305270404803855,0.18933177773983934,-0.0069830095953622535,-0.008385924145725313,0.9645732769787666,-1.726590834203951,-0.29299805236475507,-0.170653223274042,-0.014712353659086607,0.003818893946187206,-0.4797567686014825,1.8940234671179377,0.40449525931347574,0.10260204871038042,-0.004539271082171893,-0.0010429505070615234,-0.060390872594441605,-1.9181231189901693,-0.5152245819410424,0.022258731219329947,0.0012233871709897638,0.0011505038425775336,0.5505376669171281,1.8162889651115652,0.570784968717249,-0.1724720451979444,0.009882863455156576,-0.0012348364873771423,-0.9986477508509329,-1.6111860910159805,-0.5738073676046914,0.3564649597945046,-0.010679075538265274,-0.016253177262261945,0
-0.2711825926682282,-1.9669873952978194,-0.0871392129129186,0.008693870088705069,0.0025945569551645573,-0.01316378083986313,-1.9149941325139477,0.5339972536141079,0.0477978249341547,0.1776715398600295,-0.01083353600516256,0.015053876450668184,0.7644292875510924,1.8175355509056816,0.23292347445550401,-0.08369648070873857,-0.00015874441570398978,-0.007614578989838412,1.6882522934116266,-1.000358603936481,-0.18824554239133584,-0.30288657621316417,0.01259909461883111,0.010804403742043904,-1.2069154642625814,-1.542369244249999,-0.3322340426987352,0.27993740770805187,0.003306611182705973,0.007427981093941143,-1.352983370507562,1.3855229999270608,0.36715709037969374,0.35409879508498354,-0.015492018189329548,0.010455571536482352,1.5282400415120025,1.1591367143375355,0.3565325958372724,-0.4706179979399037,0.003587091078032101,-0.000885881550499859,0.911605341405907,-1.6460236509886073,-0.5770230888749067,-0.32843868769038104,-0.005080545176721329,-0.002902552598668518,0
1.3202761920705204,-1.50516839506445,-0.06482099608068881,-0.06021574572615611,0.0004143226890805667,0.004038391206486427,-0.2504564707113188,-1.9904662789826935,-0.15551478527599616,0.026868459441142443,-0.003002770546286632,-0.0044721435113011755,-1.644244627659315,-1.0951292668363999,-0.15346927840667396,0.21531377293785725,0.009343754460260853,0.007004435607995073,-1.9068893016457777,0.5069959895754943,0.08644855616233936,0.3537545312989101,-0.012614863590663798,-0.006880903249093672,-0.8523854472457685,1.7566168186944948,0.37844974083259253,0.20155047417500907,-0.006966838253165976,-0.0001166001837498509,0.7531498147014795,1.7765827113562636,0.4541310517697476,-0.19414974581817943,0.014808525581480254,0.003303405505652942,1.8154054449727963,0.6021717055333206,0.1827399722028013,-0.5480156444349273,-0.004126918884073975,-0.011078107090801245,1.611759507620021,-0.9552281584455412,-0.33027355513639106,-0.5741386287596325,-0.002591305280666601,0.003743157511989295,0
-1.6707065445621074,-1.106755772707172,-0.04455653256116551,0.08300087344123672,0.00700276149944205,-0.001305892628737449,0.7737564774884585,1.828143105327365,0.15666043865439172,-0.06844436757267845,0.002634986011179709,-0.006754312370480884,0.37325626999759715,-1.936554238458663,-0.25130667236728754,-0.04413161924876128,0.005635002095799362,-0.003275951434929941,-1.3746410275773528,1.4108958983828976,0.243514196289899,0.23050016604237245,0.00020012473480363933,0.00406613902109754,1.9230061410313972,-0.40299667712535964,-0.07126022955495734,-0.4195490108489696,0.0071224681735513615,0.0014969812082579652,-1.7832381559489459,-0.713964285358561,-0.1916731884241151,0.46569358220187135,-0.017341535971459678,-0.004292771776079238,1.0899219162909903,1.5675438327334341,0.4841457439977097,-0.3215373795827958,0.007760178143111135,-0.004710398623730638,-0.053752456705690135,-1.8804207232370425,-0.6789644571091777,0.03141233959581907,0.009630088259779152,-0.0038308031579802216,0
-1.9329884342199635,0.5368126260916133,0.024490910507259076,0.09223211907861979,0.0017855399715016587,-0.003954910963774405,1.730913986866807,-1.0086676738847469,-0.08493239733565366,-0.14007346116892425,0.007545672610455493,0.006636945238354027,-1.396334550448715,1.4146455988320168,0.17706326194323574,0.17162455472505467,-0.007120697426662072,-0.00547888729175293,0.960107947664639,-1.718885444327337,-0.2964295869286775,-0.16818620407799015,0.010414113816246509,-0.0007476337544961302,-0.45943819840344347,1.8935430984113977,0.4138577311374477,0.11196515819175333,-0.0213006649027254,-0.005348748944584288,-0.04280109288929611,-1.9245532991347787,-0.5037671321614628,0.012854260608160369,0.013150318085376558,0.01040211247540286,0.5405519013039375,1.8325921447795446,0.5658351786507833,-0.15426789596343993,0.007071436151912551,-0.0008456953143550972,-0.9937928957559408,-1.6160251998780923,-0.5596481913473186,0.35828916851158477,0.009897215832778417,-0.0011761575952618918,0
1.3136558694454203,-1.517259088343161,-0.0641361228841101,-0.052793796865190146,0.009166624911214338,-0.011767314108925167,-0.26516334443211065,-1.9757761564753002,-0.1776587621775535,0.026539516221666826,0.006102234425057202,-0.0023734927560933607,-1.6359864427354334,-1.0996064323141304,-0.14459084442905096,0.20846548174760382,-0.0066585220508978546,-0.004564424038768853,-1.913480315158471,0.516389574370284,0.08957938898281162,0.3085468497199919,-0.0008324142836705117,0.0003440233368281658,-0.8513848543564209,1.7674693672637267,0.3870356854231322,0.17995344786918638,-0.006012780208019278,0.004731633624980238,0.7470327261907183,1.773126339797286,0.4852787182863907,-0.19888576825369836,-0.005115548530337326,-0.01789866695870485,1.8216216743539582,0.5934297519509348,0.1850836300705752,-0.549769962161463,-0.007938539449602756,0.0006489715015277293,1.6371153299496124,-0.9759325200668014,-0.3455518253612209,-0.5834632412735139,-0.001526073935284459,-0.00039021087975030005,0
